2020-04-07 20:24:50, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18901534, 	376.5940758, 	0.18815, 	261.63564845, 	0.459920%, 	0.400000%, 	0.059920%
2020-04-09 13:13:31, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	239.60128215, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:13:46, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	239.60128215, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:14:01, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	239.60128215, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:14:16, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	239.60128215, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:14:31, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	239.60128215, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:14:46, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	239.60128215, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:15:01, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	239.60128215, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:15:16, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	239.60128215, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:15:31, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	239.60128215, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:15:46, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	239.60128215, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:16:01, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	239.60128215, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:16:16, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	239.60128215, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:16:31, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	239.60128215, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:16:46, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	239.60128215, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:17:01, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	239.60128215, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:17:16, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	239.60128215, 	0.18267, 	1397.0249, 	1.087491%, 	0.400000%, 	0.687491%
2020-04-09 13:17:31, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	239.60128215, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:17:46, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	239.60128215, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:18:01, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	239.60128215, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:18:16, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	239.60128215, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:18:31, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	239.60128215, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:18:46, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	239.60128215, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:19:01, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	239.60128215, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:19:16, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	239.60128215, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:19:31, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	239.60128215, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:19:46, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	239.60128215, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:20:01, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	239.60128215, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:20:16, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	239.60128215, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:20:31, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	239.60128215, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:20:46, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	239.60128215, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:21:01, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:21:16, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:21:31, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:21:46, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:22:01, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:22:16, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:22:31, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:22:46, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:23:01, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:23:16, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:23:31, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:23:46, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:24:01, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:24:16, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:24:31, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:24:46, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:25:01, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:25:16, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:25:31, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:25:46, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:26:01, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:26:16, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:26:31, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:26:46, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:27:01, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:27:16, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:27:31, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:27:46, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:28:01, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:28:16, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:28:31, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:28:46, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:29:01, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18301, 	201.911, 	0.899689%, 	0.400000%, 	0.499689%
2020-04-09 13:29:16, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.18465652, 	270.91433162, 	0.18419, 	4.5, 	0.253282%, 	0.400000%, 	-0.146718%
2020-04-11 12:39:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:39:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:40:03, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:40:18, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:40:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:40:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:41:03, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:41:18, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:41:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:41:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:42:03, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:42:18, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:42:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:42:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:43:03, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:43:18, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:43:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:43:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:44:03, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:44:18, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:44:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:44:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:45:03, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:45:18, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:45:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:45:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:46:03, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:46:18, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:46:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:46:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:47:03, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:47:18, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:47:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:47:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:48:03, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:48:18, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:48:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:48:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:49:03, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:49:18, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:49:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:49:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:50:03, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:50:18, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:50:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:50:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:51:03, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:51:18, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:51:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:51:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:52:03, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:52:18, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:52:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:52:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:53:03, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:53:18, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:53:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:53:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:54:03, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:54:18, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:54:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:54:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:55:03, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:55:18, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:55:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:55:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:56:03, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:56:18, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:56:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:56:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:57:03, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:57:18, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:57:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:57:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:58:03, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:58:18, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:58:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:58:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:59:03, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:59:18, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:59:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 12:59:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:00:03, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:00:18, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:00:33, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:00:48, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
2020-04-11 13:01:03, 	Bittrex     , 	OKEX        , 	APM/USDT, 	0.1830028, 	315.968, 	0.18222, 	1033.4612, 	0.429591%, 	0.400000%, 	0.029591%
